Time (s);FP1;F3;Fz;F4;T3;C3;Cz;C4;Sampling Rate
37.250000;1.882788;2.860396;2.112275;2.031120;0.836333;4.195268;2.127711;2.782549;
37.253906;8.345797;12.816940;9.546980;10.447083;6.664170;9.534563;7.861011;8.082828;
37.257813;9.239184;16.243628;10.366418;11.232630;8.006874;9.444094;8.768471;8.023260;
37.261719;-2.571016;1.752215;-2.403715;-3.446882;-1.155517;-1.618141;-1.180281;-3.077946;
37.265625;-9.124504;-7.375648;-8.259885;-9.992914;-6.009845;-7.729150;-6.744867;-9.573939;
37.269531;-5.950414;-4.114422;-3.813084;-4.618533;-3.236822;-4.919038;-4.067943;-7.178969;
37.273438;2.472188;4.759506;4.441626;3.987010;3.738552;2.579740;3.380129;0.998409;
37.277344;9.849298;11.644774;10.721099;9.669661;9.927256;9.014926;10.441092;9.245775;
37.281250;3.319572;3.501471;2.938356;0.733559;3.641850;3.135841;5.171933;4.937044;
37.285156;-2.426381;-1.000523;-2.737744;-3.712892;-3.079882;-2.142942;-0.857673;-0.047310;
37.289063;0.189058;3.785852;0.233999;2.229045;-2.437299;0.679706;0.192165;2.255533;
37.292969;0.840845;3.616600;0.596511;2.820412;-1.562377;1.566987;1.139236;3.589679;
37.296875;-3.437385;-2.692847;-3.695427;-3.914289;-3.685187;-4.095036;-1.677816;-0.106931;
37.300781;-9.575534;-11.113204;-10.186972;-12.416657;-8.663957;-11.839561;-7.617068;-6.786487;
37.304688;-1.960399;-3.154987;-2.264319;-3.427462;-3.453606;-5.260238;-2.726104;-1.583027;
37.308594;9.204446;10.001232;9.576777;10.709994;5.785836;6.668356;6.542290;8.375750;
37.312500;4.749378;5.016183;4.170255;5.775812;3.317566;5.304197;3.749936;5.791775;
37.316406;-3.012461;-4.524495;-4.922937;-3.468032;-2.578851;-0.508957;-2.580450;-1.135690;
37.320313;-6.020202;-8.694812;-8.253414;-6.758111;-5.965197;-4.132314;-5.953418;-5.692932;
37.324219;-1.872156;-2.986316;-3.018737;-1.023874;-3.369374;-2.881666;-2.986240;-4.454931;
37.328125;1.741742;1.390991;1.777033;3.069800;0.351252;-2.220485;0.582562;-3.141187;
37.332031;-3.733958;-8.390815;-3.599374;-5.737163;-2.362811;-8.177767;-3.497537;-8.701260;
37.335938;-6.004291;-13.773246;-5.515482;-9.158146;-3.300207;-9.650417;-5.967019;-10.632579;
37.339844;-4.790055;-11.113387;-4.070820;-5.513074;-3.176418;-6.801099;-5.834740;-8.807257;
37.343750;-2.300366;-4.925833;-1.711242;-0.757186;-2.068779;-2.953113;-3.555266;-5.492332;
37.347656;-2.655784;-3.301040;-2.326010;-1.427542;-1.871374;-3.013324;-2.942844;-4.993667;
37.351563;-12.176756;-15.255492;-12.294455;-13.987123;-8.720760;-11.881803;-10.557117;-13.173735;
37.355469;-13.713296;-18.436672;-12.753704;-15.479236;-9.388442;-12.857191;-11.817383;-14.910669;
37.359375;-6.614936;-10.394642;-4.477755;-5.211160;-3.333957;-4.537928;-5.605874;-8.555655;
37.363281;-3.505892;-6.364912;-2.367140;-0.690026;-1.274441;0.139395;-3.168382;-5.034732;
37.367188;-7.171098;-10.571428;-8.288656;-5.452808;-6.278748;-3.509295;-7.575630;-7.998844;
37.371094;-15.868814;-21.916508;-18.714006;-16.321674;-16.002457;-12.878995;-16.502737;-15.790785;
37.375000;-11.931789;-18.069658;-13.923362;-11.575526;-13.077428;-10.526852;-13.449360;-12.118345;
37.378906;-0.262481;-4.198026;-0.249593;1.468540;-1.353441;-0.903601;-2.535534;-1.377285;
37.382813;1.775532;-1.923956;2.516674;1.459727;2.007280;0.123908;0.253245;0.416730;
37.386719;-1.498473;-5.676101;-1.432890;-3.216724;-1.137929;-2.451787;-2.295418;-2.691269;
37.390625;-7.335167;-11.213429;-9.058116;-8.021492;-7.790250;-5.693737;-7.891820;-7.289635;
37.394531;-6.811627;-7.766901;-8.717014;-4.603112;-8.497500;-4.324706;-8.279926;-6.524173;
37.398438;-2.467730;-1.364356;-2.962586;1.274929;-4.188434;-1.615506;-4.721849;-3.492233;
37.402344;-5.815667;-7.559598;-5.916855;-4.409810;-5.035984;-5.977464;-6.947952;-7.453357;
37.406250;-10.248685;-14.194256;-9.577096;-11.109044;-6.656838;-11.047885;-9.730837;-12.151218;
37.410156;-13.675920;-16.357681;-11.331162;-15.502513;-8.685988;-14.579209;-11.743435;-15.498968;
37.414063;-9.113533;-8.867294;-5.773314;-9.437186;-6.346184;-8.843037;-7.937506;-11.005185;
37.417969;-0.746056;0.281355;1.704878;1.438459;-1.688262;1.522866;-1.709511;-2.590505;
37.421875;-4.169003;-6.108789;-3.578189;-3.708490;-4.942461;-1.574348;-4.910972;-5.163153;
37.425781;-6.324736;-9.169793;-5.924092;-8.262561;-5.075874;-6.460724;-5.982092;-7.444753;
37.429688;-0.375118;-1.303769;0.530036;-2.047136;1.429645;-1.724586;0.104784;-1.854608;
37.433594;6.341054;7.407897;7.240734;5.967546;7.228785;6.129029;6.289903;4.679879;
37.437500;5.281165;6.645352;5.640851;5.339658;5.409406;6.441427;5.208898;3.918243;
37.441406;-4.232598;-4.855064;-5.065873;-5.123744;-3.474107;-0.573556;-3.161013;-3.198931;
37.445313;-0.975487;-0.584471;-1.399369;-0.149979;-0.668887;3.738828;-0.246375;1.526273;
37.449219;9.876800;13.091426;11.117463;12.926934;9.001332;12.501993;9.532120;11.572529;
37.453125;10.466784;13.452856;12.514382;11.975351;9.668449;9.906843;10.303303;11.174071;
37.457031;4.026986;4.794156;5.362342;2.936988;3.648963;2.026141;4.184996;4.661930;
37.460938;-3.803066;-5.350995;-4.624880;-6.299346;-4.064358;-3.962203;-3.527724;-1.984159;
37.464844;-1.081830;-1.673961;-2.639131;-1.799579;-2.189589;0.085124;-1.614503;0.593470;
37.468750;5.067419;6.266620;4.713123;6.278861;4.003144;5.044727;3.746892;4.988678;
37.472656;2.326876;1.781962;2.846549;1.800859;2.837394;0.594186;1.112063;1.267144;
37.476563;-0.556491;-3.624398;0.045722;-2.696117;-0.234149;-3.127661;-2.323138;-1.644721;
37.480469;-1.610806;-5.713755;-1.648339;-3.488890;-3.185439;-3.113702;-4.357769;-2.191877;
37.484375;3.034356;1.446176;2.850699;3.349463;-0.009549;2.672280;-0.586012;2.078286;
37.488281;6.554167;8.212747;6.488925;8.312140;4.769975;6.544889;3.919500;5.364012;
37.492188;-1.341335;-0.416576;-1.946240;-1.862016;0.134276;-0.906108;-0.795583;-1.180887;
37.496094;-6.537671;-6.975430;-7.276079;-8.402246;-4.285906;-5.997241;-4.415436;-5.701906;
37.500000;-3.047750;-4.230836;-4.244637;-3.620086;-3.003149;-1.644110;-2.226518;-2.815996;
37.503906;7.257654;5.691630;5.270718;8.856464;3.742261;9.314164;4.947423;5.913286;
37.507813;12.106245;10.849148;10.176305;14.012041;7.317383;13.740737;8.618914;10.365138;
37.511719;1.528581;0.265525;0.279032;-0.121059;0.373842;2.828122;1.329343;2.376039;
37.515625;-3.258096;-2.670265;-3.529401;-6.408972;-1.450478;-3.997763;-1.029645;-0.868496;
37.519531;2.193492;5.038033;2.224916;1.045876;3.340610;-1.532348;3.419021;3.843317;
37.523438;5.726461;9.366182;6.253860;5.843756;5.777347;0.921735;5.539944;6.706491;
37.527344;2.270469;5.529620;3.304885;1.719921;2.327517;-0.705572;2.164349;3.904999;
37.531250;-7.121283;-6.297607;-7.991480;-9.250230;-7.107783;-6.046252;-6.473937;-3.681559;
37.535156;-3.862851;-3.554353;-6.326363;-4.297024;-5.331981;-0.578598;-4.333180;-0.543421;
37.539063;7.454153;9.369221;6.410725;9.639659;5.836926;10.124842;5.792565;9.235558;
37.542969;8.085892;10.181907;9.412363;9.091456;8.520722;9.446451;6.997030;9.502307;
37.546875;0.329652;1.866747;2.154623;-0.367646;2.054993;1.338346;-0.010688;2.648507;
37.550781;-7.511402;-6.591197;-7.502793;-7.753987;-5.294246;-4.485602;-6.848851;-3.293756;
37.554688;-2.186012;-0.025669;-2.752174;0.560373;-0.581171;2.039871;-1.321699;1.916905;
37.558594;4.851293;7.824032;5.431606;9.149644;5.737700;8.137183;5.508341;6.879645;
37.562500;-2.375493;-1.720025;-1.668661;-0.785487;-1.303487;0.112817;-1.105361;-1.121412;
37.566406;-7.142573;-8.335673;-6.949679;-7.652506;-7.171990;-6.216510;-6.595640;-6.631909;
37.570313;-1.661152;-3.893239;-1.639147;-2.498376;-3.149760;-3.430071;-3.058194;-3.378633;
37.574219;9.385000;7.788646;10.274475;9.420900;7.325552;5.151473;6.514295;5.044798;
37.578125;11.044893;11.373736;12.618808;11.839586;9.916730;7.315634;9.194203;7.188854;
37.582031;-2.189656;-2.188120;-1.597916;-2.977515;-1.224120;-2.550169;-0.944480;-2.459425;
37.585938;-5.434485;-6.227238;-5.650707;-6.542996;-4.875786;-4.528872;-3.610974;-4.700833;
37.589844;3.323531;2.213632;3.089436;3.312484;1.947501;2.639917;3.375277;2.156348;
37.593750;11.680792;11.417001;12.206018;12.074318;10.077850;8.477336;10.528548;8.601666;
37.597656;12.687006;13.788075;13.997060;12.449634;12.949363;8.181207;12.421891;9.275060;
37.601563;2.148283;2.561266;2.349580;0.241154;4.682397;-0.419731;4.612774;0.859287;
37.605469;-2.990768;-2.020865;-4.213797;-3.419028;-0.947951;-3.199317;0.233177;-2.623366;
37.609375;-0.318493;2.152163;-1.532543;1.863146;0.074641;-0.696523;1.338699;-0.422226;
37.613281;1.288359;3.917688;1.319002;2.571562;1.146451;-1.869394;1.433176;-0.477416;
37.617188;1.528086;3.671486;2.217127;0.641177;1.289988;-3.309689;1.364681;-0.847670;
37.621094;0.290202;0.869377;-0.144038;-2.110378;0.838843;-2.149307;1.297999;-0.209898;
37.625000;7.675900;8.969901;7.453823;6.228208;8.782712;6.346941;8.933958;7.780896;
37.628906;14.232303;17.791615;15.443176;14.314768;15.268074;10.712126;15.071475;13.408261;
37.632813;7.702805;11.418975;8.489359;7.225579;8.650949;3.612384;9.064882;7.783748;
37.636719;-0.019146;3.617046;-0.599193;-1.013269;1.207822;-1.875522;2.403724;2.382048;
37.640625;-2.422951;1.746304;-3.391927;-3.635419;0.063413;-2.269198;1.520885;1.879162;
37.644531;6.339064;12.419836;6.602877;6.704176;7.891001;5.706759;9.940803;10.127810;
37.648438;15.166483;22.127003;16.072420;17.754110;13.978198;14.662131;17.236954;18.345627;
37.652344;8.988804;13.962245;8.576844;10.708252;7.560639;12.043092;11.698780;14.210284;
37.656250;0.536759;5.288359;-0.777957;0.989224;0.287078;5.280440;4.628587;7.075583;
37.660156;-2.119123;3.481366;-3.269757;-1.925444;-1.874397;0.384157;1.989184;3.119247;
37.664063;3.393398;8.582773;3.390816;3.805124;3.234500;2.210302;5.761263;5.635812;
37.667969;7.207779;10.205957;8.171824;6.955679;7.115523;4.513300;8.258683;7.281368;
37.671875;-1.687762;-2.448770;-1.713842;-4.264760;-1.082445;-2.433077;-0.130693;-1.300404;
37.675781;-7.136300;-8.411505;-8.075968;-9.351439;-7.491529;-6.900434;-5.933654;-6.654606;
37.679688;-5.652894;-4.808451;-6.645867;-5.625295;-7.233333;-6.392924;-5.686251;-5.726601;
37.683594;-1.149480;0.773224;-2.549698;0.085087;-3.285378;-1.943037;-2.311586;-1.444002;
37.687500;3.536698;4.238670;1.060550;5.072194;0.973311;4.776201;1.834282;3.656460;
37.691406;-0.760076;-3.044138;-4.171175;-0.441034;-2.254772;2.834490;-1.266564;0.611150;
37.695313;-3.095113;-4.626219;-4.774051;-2.992916;-2.733199;-0.711940;-2.423455;-2.090430;
37.699219;-1.581671;-0.050006;-0.288620;-1.294330;0.469889;-1.916129;-0.497194;-1.972566;
37.703125;-2.871497;-1.379113;-0.794715;-3.676969;-0.593785;-3.503075;-1.953802;-3.632235;
37.707031;-3.480833;-4.046795;-2.683962;-4.933172;-2.612373;-2.644832;-3.107322;-3.848248;
37.710938;-3.235079;-5.625301;-4.252974;-5.451918;-3.228249;-0.864717;-2.724530;-2.741011;
37.714844;5.845436;5.001478;4.781713;4.577000;4.221260;7.090576;5.155166;5.462572;
37.718750;14.191808;15.585624;14.587005;14.632523;11.219542;12.842629;11.930450;12.136089;
37.722656;7.943892;8.453047;9.134785;7.536398;6.753571;5.980239;7.120862;6.342550;
37.726563;-1.200525;-0.822009;-0.498330;-2.375487;-0.519525;-2.131174;0.535011;-1.264846;
37.730469;-6.002230;-4.217904;-6.930844;-6.711255;-6.179145;-5.435952;-3.861819;-5.046464;
37.734375;-0.557518;2.864624;-2.122700;0.720262;-3.816413;0.118714;-1.204176;-0.509627;
37.738281;5.923651;8.664045;4.546256;8.532947;0.894527;6.477378;3.018974;5.143743;
37.742188;0.032335;-1.303443;-1.949836;0.490634;-3.564108;1.797354;-1.879398;0.583346;
37.746094;-3.779931;-6.728468;-5.175385;-4.603006;-6.029421;-2.207940;-4.921183;-2.488661;
37.750000;-0.548975;-1.797622;-0.112515;-0.171721;-2.604195;0.595327;-2.373664;1.025744;
37.753906;5.886129;7.261364;6.987698;9.150190;2.985053;9.436427;2.863998;8.719738;
37.757813;5.559560;8.063312;4.724688;11.185949;1.736224;13.203693;2.367105;10.355499;
37.761719;-8.809561;-8.846720;-12.056658;-5.432434;-11.323950;-0.208218;-10.070441;-2.918897;
37.765625;-14.161364;-15.846048;-16.433662;-13.521940;-15.200331;-10.426908;-14.741056;-10.959864;
37.769531;-5.742006;-7.341743;-5.864981;-5.258219;-6.746949;-6.555307;-7.740875;-6.585118;
37.773438;1.039222;-1.251191;1.331115;2.053498;-0.776804;-0.407842;-2.490650;-2.050662;
37.777344;-1.321166;-5.351391;-1.415895;-0.652643;-3.478308;-2.571138;-5.262734;-5.380963;
37.781250;-10.828364;-17.132923;-11.076437;-12.284474;-11.236861;-11.925535;-13.300112;-14.940558;
37.785156;-8.030720;-12.620466;-6.970428;-9.178791;-6.950011;-9.330674;-9.301759;-12.514020;
37.789063;1.228578;0.307406;3.417134;2.244443;2.572623;-0.222716;0.386363;-3.187968;
37.792969;-0.138969;-0.882525;1.757023;0.273269;1.768292;-1.941608;-0.106686;-3.633199;
37.796875;-5.588830;-7.848227;-3.674573;-7.199030;-2.730531;-8.240479;-4.303680;-8.572116;
37.800781;-9.286149;-11.949716;-7.101908;-12.208697;-5.559022;-11.125741;-6.902224;-11.276628;
37.804688;-3.884842;-3.701562;-1.231421;-4.887285;-1.335254;-4.633644;-2.769152;-5.380933;
37.808594;0.756415;3.152771;3.284666;2.280783;1.785020;0.438555;-0.016350;-0.591478;
37.812500;-6.368634;-6.206694;-4.972326;-6.163130;-4.600971;-5.977817;-6.644576;-6.561082;
37.816406;-9.637345;-11.433696;-8.771713;-10.833594;-7.984324;-9.247400;-9.257300;-9.161650;
37.820313;-5.276280;-6.850550;-4.944551;-5.835029;-6.182795;-4.999613;-5.492708;-4.620927;
37.824219;2.704639;2.907946;2.571610;3.948362;-1.234519;2.553556;1.067625;2.861646;
37.828125;3.304825;4.159620;3.105272;4.758288;-0.708684;2.792065;1.431144;2.862678;
37.832031;-9.328695;-11.199347;-9.969806;-11.222364;-10.063060;-9.354071;-9.472888;-9.446493;
37.835938;-12.655997;-15.915701;-13.192272;-16.170427;-11.830912;-13.509422;-12.537355;-13.758476;
37.839844;-2.414201;-4.798707;-2.588892;-4.606974;-2.707268;-4.935467;-3.655175;-5.538943;
37.843750;7.940653;6.981704;7.862037;7.623048;6.845299;4.566743;5.828673;3.749814;
37.847656;6.872725;6.709396;6.300281;7.621499;7.145255;4.726703;5.685644;4.121035;
37.851563;-5.299886;-6.637215;-6.670672;-5.921372;-1.873021;-4.227175;-3.565357;-4.427375;
37.855469;-5.538969;-6.349245;-5.476207;-6.342264;-0.517659;-3.128315;-2.251301;-3.448173;
37.859375;3.115048;3.444088;5.444403;3.629537;8.067667;4.734637;5.654024;3.333219;
37.863281;4.323630;3.413121;7.112994;4.759740;9.157910;4.729634;5.582681;2.404864;
37.867188;-1.590193;-4.341188;0.477398;-2.052641;3.191598;-2.128703;-0.829535;-3.991722;
37.871094;-10.767755;-15.079794;-9.692405;-12.216337;-5.691442;-10.474959;-9.138074;-11.286556;
37.875000;-7.442961;-10.476696;-6.212747;-6.921373;-3.509052;-6.620432;-6.353037;-7.238435;
37.878906;2.238212;1.109299;3.541912;5.360723;4.074219;2.388285;1.313900;1.315264;
37.882813;0.394144;-1.761467;0.303259;2.009864;1.164557;-0.106035;-1.268699;-0.919929;
37.886719;-6.057719;-8.995206;-6.919789;-7.018764;-5.647535;-7.401852;-7.046416;-7.169358;
37.890625;-9.030416;-11.568895;-9.629593;-11.205030;-8.609124;-10.556252;-8.872220;-9.928010;
37.894531;-0.761428;-1.483156;-0.759052;-1.713098;-2.090186;-2.937634;-1.434927;-2.821111;
37.898438;7.885599;8.201301;7.491560;8.336011;4.057031;5.211971;5.382044;5.213921;
37.902344;3.172574;1.378149;0.978192;2.054630;-0.438552;2.308886;0.886842;2.828439;
37.906250;0.076443;-2.363149;-2.757081;-1.882934;-1.957053;0.488709;-1.348659;1.409715;
37.910156;2.737990;2.465610;0.833822;1.828447;1.843488;2.146675;1.805147;3.718450;
37.914063;8.762839;11.562441;8.077113;9.342828;7.465797;5.650282;7.580789;8.541790;
37.917969;11.948773;15.159983;11.056165;11.941767;9.702388;6.945557;10.377528;10.893383;
37.921875;4.549610;3.995731;1.972972;0.944699;2.794777;0.459641;3.566800;4.160036;
37.925781;1.869213;0.216011;-0.642836;-1.377305;0.361814;0.283753;0.854876;2.290297;
37.929688;6.449621;7.141094;5.332080;8.003278;5.002987;8.058227;5.293077;7.813283;
37.933594;10.629661;12.442291;10.052730;15.491436;9.447550;14.281924;9.640668;12.419752;
37.937500;8.360592;8.768417;7.449515;12.579160;7.406022;12.320601;7.675213;9.957021;
37.941406;-2.661292;-4.605882;-3.931934;-1.971743;-2.404699;2.008526;-1.999910;0.119548;
37.945313;-2.347935;-2.969093;-2.449809;-1.927532;-2.322859;1.957996;-1.793346;0.831346;
37.949219;6.218657;7.567406;7.105842;8.639527;4.167567;8.258194;4.885326;7.778075;
37.953125;5.907321;5.325559;5.997989;7.173181;2.671400;5.063778;3.199847;5.205975;
37.957031;0.058458;-3.783934;-1.132861;-0.707527;-2.844408;-1.901130;-2.870851;-2.115349;
37.960938;-5.569107;-11.820564;-7.706491;-6.438892;-7.242439;-5.339762;-7.545949;-7.101648;
37.964844;-0.489910;-5.103703;-1.434656;1.158895;-1.794984;0.078418;-2.068749;-2.173100;
37.968750;5.370852;4.328385;6.908479;7.702565;4.776402;2.815452;4.562145;2.112750;
37.972656;-0.351868;-0.922621;2.066003;-2.220235;1.096637;-5.215887;0.902244;-4.001665;
37.976563;-3.907119;-5.085794;-1.925680;-8.746061;-1.404684;-9.249891;-1.766612;-6.839805;
37.980469;-2.120167;-2.369367;-1.096122;-5.532090;0.553279;-6.249966;0.112407;-3.326164;
37.984375;5.293266;8.986379;5.969369;6.188833;6.880639;2.629395;7.404444;5.299658;
37.988281;10.516956;16.843210;11.418445;13.194637;10.709206;8.817733;12.916376;10.787028;
37.992188;3.492262;7.000299;4.081298;2.610099;4.378460;2.870770;7.109151;4.538386;
37.996094;-0.932865;0.550520;-0.257454;-3.221846;0.886008;-0.993667;2.587488;0.649447;
38.000000;0.816062;3.842785;2.120277;0.902745;3.137945;1.685866;3.817268;2.906554;
38.003906;2.800145;8.378409;5.003716;4.175339;5.574803;3.650411;6.094699;4.876632;
38.007813;-0.971204;4.386095;1.275360;-1.011460;1.909115;-1.155288;2.449235;0.755640;
38.011719;-11.643718;-10.779941;-11.099461;-13.770881;-8.769317;-10.250937;-8.601276;-8.772420;
38.015625;-10.420127;-11.388881;-10.353371;-10.552785;-8.473893;-7.183310;-8.993378;-6.954278;
38.019531;-0.684037;0.139781;0.901716;2.271036;0.491376;1.737534;-0.912040;2.023288;
38.023438;2.951624;3.629936;5.569715;5.606408;3.400473;4.345673;1.429640;4.815788;
38.027344;0.247978;-2.749794;1.691457;0.922155;-0.556144;3.201084;-2.535650;1.563496;
38.031250;-5.622289;-12.833759;-6.960276;-6.877160;-6.497115;0.225171;-8.258918;-4.044104;
38.035156;-1.142777;-6.281101;-3.440559;-0.726985;-2.713009;4.545869;-3.586497;0.375282;
38.039063;6.167603;6.500629;4.837649;9.483766;3.352044;9.767049;4.031411;7.919550;
38.042969;3.006995;4.604883;2.449377;5.202820;0.941040;5.532577;2.402626;5.611974;
38.046875;-1.042858;-1.081342;-1.267191;-1.416147;-1.548678;0.421766;-0.498373;1.320443;
38.050781;-0.980855;-2.518542;-1.481578;-2.637246;-0.857080;-0.966187;-0.196253;0.627568;
38.054688;7.514632;7.188473;7.701219;7.191861;6.237291;5.190707;7.267386;7.481751;
38.058594;12.091989;13.356309;13.815193;12.671805;10.331546;8.653757;11.746197;10.691012;
38.062500;0.678579;0.881141;2.232603;-0.764826;1.695239;-0.025059;2.790603;0.343966;
38.066406;-8.218020;-8.117998;-8.135020;-9.382479;-5.130310;-5.442250;-4.604723;-7.139180;
38.070313;-7.316206;-5.798099;-7.916796;-5.961904;-4.208896;-3.847757;-3.903484;-5.996512;
38.074219;0.153990;3.945771;0.997533;3.047991;2.357828;0.925250;2.932332;0.300367;
38.078125;3.166161;7.737814;5.166820;5.023493;4.933393;1.330782;5.760648;2.230412;
38.082031;-5.407526;-4.003030;-4.898988;-7.039544;-3.047445;-7.041911;-2.554116;-6.121480;
38.085938;-5.440374;-5.957340;-6.119874;-7.559432;-4.168616;-6.661860;-3.887225;-6.783274;
38.089844;3.607694;4.247250;3.792907;3.482445;3.367583;2.036491;3.954188;1.505924;
38.093750;7.971757;10.958943;9.938237;8.630919;8.446615;5.732842;8.680490;6.097726;
38.097656;2.526880;6.395849;4.726574;2.782813;4.558761;1.028430;3.954979;1.784495;
38.101563;-8.272010;-7.254952;-8.658834;-9.391629;-6.675096;-6.612029;-6.747540;-7.075249;
38.105469;-3.442876;-3.811728;-5.327983;-4.141258;-5.162131;-1.266624;-3.764469;-2.585867;
38.109375;9.123571;9.721659;8.361622;9.599593;5.727980;8.449267;7.235286;8.192213;
38.113281;9.695302;10.141571;10.005729;10.205580;7.930662;7.805871;8.077896;8.845047;
38.117188;1.698324;0.890615;1.745746;2.231166;2.023492;1.986954;1.021370;2.641503;
38.121094;-6.604710;-9.192245;-7.372732;-7.338811;-4.572075;-3.305961;-5.730189;-3.926123;
38.125000;-1.463122;-3.127378;-1.257565;-2.582527;0.215976;0.965227;-0.488637;-0.281600;
38.128906;7.851893;7.686336;9.752489;7.044285;8.006428;6.765143;7.707425;5.877875;
38.132813;4.248042;2.871383;5.826679;1.800953;4.079549;1.877466;4.266272;2.016879;
38.136719;-5.183633;-6.660895;-5.358373;-8.046717;-4.929569;-5.938394;-3.739813;-4.866756;
38.140625;-11.294594;-11.374536;-12.673230;-12.630487;-10.014380;-10.232605;-8.199475;-8.924734;
38.144531;-1.283036;0.477986;-1.313650;-0.290634;-0.164296;-2.160946;0.907113;-0.898823;
38.148438;13.212947;15.559077;14.720508;15.126039;13.247258;9.851337;13.212632;11.017087;
38.152344;8.741181;9.469885;8.874616;8.804189;8.971957;7.837558;9.052964;7.983767;
38.156250;-1.647754;-0.868339;-2.963284;-2.362413;-0.887428;0.352650;-0.072989;-1.052941;
38.160156;-3.578297;-1.545560;-4.167947;-4.075458;-2.058589;-3.409422;-1.512509;-4.499873;
38.164063;2.840564;6.012085;4.166886;2.928806;4.555604;-1.173840;4.264098;-0.035070;
38.167969;3.106071;5.977112;5.204591;3.778317;4.615991;-1.236880;3.717123;0.785505;
38.171875;-10.468594;-11.078965;-9.660097;-11.560279;-8.206877;-10.736655;-9.875800;-10.526010;
38.175781;-14.193989;-16.330595;-14.245921;-15.928954;-12.767007;-12.621047;-14.824611;-14.569904;
38.179688;-5.654611;-5.919821;-5.639927;-5.834157;-6.228967;-5.445914;-7.865344;-7.691033;
38.183594;-0.080625;1.627062;-0.040338;1.270233;-1.319082;-0.817512;-2.673315;-2.071428;
38.187500;-3.246327;-1.842423;-4.001178;-1.511979;-3.972466;-2.839597;-5.189152;-3.734826;
38.191406;-13.251196;-15.149737;-15.627315;-13.399034;-13.049977;-10.013966;-13.673667;-11.989050;
38.195313;-10.490973;-13.463386;-12.326093;-10.623919;-10.851146;-6.590788;-11.177492;-9.984255;
38.199219;1.393999;-0.231145;1.460942;3.166511;-0.113290;3.138351;-1.040582;-0.168067;
38.203125;3.071437;1.551370;3.253524;4.289548;1.615313;2.780359;0.204282;1.255484;
38.207031;-4.809252;-6.768665;-5.491107;-5.894348;-5.226485;-5.675570;-6.408990;-5.374108;
38.210938;-11.877649;-14.857627;-13.107001;-14.799364;-11.147420;-12.012294;-12.156162;-11.026330;
38.214844;-1.794585;-4.097473;-2.442476;-2.653511;-2.849729;-2.014088;-3.733968;-1.319390;
38.218750;10.285949;9.918007;10.235120;12.158623;7.108480;9.968353;6.818613;10.480629;
38.222656;3.217576;3.021700;2.402506;3.197447;1.928759;3.927330;1.984447;5.040267;
38.226563;-5.526892;-5.834582;-7.227780;-7.546704;-4.579082;-4.582479;-4.816916;-3.109751;
38.230469;-5.405214;-5.463595;-7.415821;-6.536614;-4.732531;-4.266388;-4.714298;-3.636908;
38.234375;2.055597;3.997195;1.044510;3.598784;1.040622;2.883204;2.175256;2.266178;
38.238281;5.753336;8.562367;5.800988;8.012902;4.332927;5.123367;5.675667;3.762865;
38.242188;-2.296698;-3.451189;-2.987559;-3.284962;-2.235307;-3.421903;-2.312021;-5.166926;
38.246094;-5.404748;-8.425644;-6.679920;-7.443183;-5.217386;-5.832104;-6.272894;-7.646911;
38.250000;-2.107961;-1.344209;-2.869068;-2.215586;-2.317208;-1.207690;-2.559343;-2.374444;
38.253906;2.163659;8.146371;2.619522;3.102483;2.463007;2.809066;3.369782;2.796813;
38.257813;3.459598;9.988418;4.271680;3.325189;3.757139;2.435948;4.960050;3.229559;
38.261719;-2.161131;-0.832212;-2.873945;-4.711152;-2.387043;-2.893330;-1.292651;-1.972566;
38.265625;0.214314;-0.513156;-0.569558;-0.978221;-0.756954;0.765182;-0.002708;1.419756;
38.269531;5.964486;7.569492;6.390213;8.681334;4.963937;7.861654;4.945740;7.802385;
38.273438;4.246430;6.694980;4.232211;8.235771;3.033087;7.389464;2.419962;6.108191;
38.277344;-0.311093;0.195405;-1.536515;2.294334;-2.174060;3.331189;-2.634527;1.238302;
38.281250;-6.366036;-8.905203;-7.779646;-6.109646;-7.150362;-2.491900;-7.274665;-3.989428;
38.285156;-3.669169;-5.371656;-3.586977;-2.920840;-3.749206;-1.607313;-3.783788;-1.430551;
38.289063;2.358616;3.372650;3.386520;4.366565;1.975032;1.401081;1.935081;3.222791;
38.292969;1.524521;1.802312;1.665071;1.404555;1.832559;-0.946499;1.687094;1.618302;
38.296875;1.370106;-0.523637;0.808361;-0.929713;2.335638;-0.853019;2.172261;1.020182;
38.300781;1.830796;-0.923043;1.438375;-0.448564;2.461851;1.482053;2.635933;1.736291;
38.304688;6.129173;6.515470;6.701206;6.324240;5.291524;6.281083;6.193344;6.161156;
38.308594;7.891825;11.801563;8.606402;9.369787;6.681906;6.171678;8.190984;8.067903;
38.312500;0.679197;2.991644;-0.128756;-0.504582;0.874791;-2.212366;2.168853;1.672149;
38.316406;-1.416571;-1.382604;-3.084193;-3.819811;-1.309275;-3.642915;-0.497530;-0.222423;
38.320313;1.532727;1.886780;0.110869;0.694839;-0.081089;0.947194;0.976817;2.552901;
38.324219;7.021682;9.310705;6.388906;8.732178;2.826926;6.544969;4.705523;6.814707;
38.328125;8.958628;11.201117;8.116284;11.861722;2.864060;8.032023;5.336531;7.383963;
38.332031;0.063123;-1.196404;-2.683733;0.386998;-4.899104;0.651730;-2.625738;-0.755092;
