Time (s);FP1;F3;Fz;F4;T3;C3;Cz;C4;Sampling Rate
12.125000;-6.501393;-4.535393;-8.497851;-6.950742;-8.473500;-4.269520;-6.290971;-4.390812;
12.128906;0.220775;2.392018;-0.998302;0.796571;0.222225;1.707960;-0.183986;1.624581;
12.132813;8.594692;13.158238;9.696849;9.177111;11.809645;7.385931;9.078588;9.113933;
12.136719;11.154204;17.163305;13.377067;10.596322;15.267956;7.631343;13.299360;11.296165;
12.140625;3.497288;6.980277;3.710275;1.521674;7.208976;2.023063;6.541172;4.694710;
12.144531;2.428103;4.670907;0.926587;2.054880;4.334643;4.943652;4.153915;4.263067;
12.148438;8.919768;11.733187;7.328757;10.739877;8.034776;11.972676;8.387499;9.943704;
12.152344;11.676038;13.970124;10.797568;12.673803;9.661056;10.878018;10.307149;11.452240;
12.156250;6.715256;8.063700;6.904271;5.936214;6.762263;2.707661;6.803710;6.414128;
12.160156;-3.247618;-3.158318;-3.249797;-4.882683;-0.787356;-5.413251;-1.268468;-2.035472;
12.164063;0.700541;1.748302;0.550930;0.924398;0.878597;1.480978;1.890339;2.051115;
12.167969;13.171193;15.512340;12.960504;15.261861;9.553461;14.217321;12.332219;13.112696;
12.171875;14.174285;15.332937;12.851065;14.697819;10.855889;13.518422;13.192327;13.302133;
12.175781;6.421587;5.999933;4.037476;4.864879;5.494573;4.108398;6.637738;5.451909;
12.179688;0.152230;-1.954520;-2.687893;-1.712272;0.055634;-1.415218;0.841628;-0.283296;
12.183594;6.665083;5.098182;5.185692;6.608506;4.993668;5.667557;6.186936;5.990033;
12.187500;14.000603;13.748356;13.691991;14.523488;10.904104;11.158724;12.410948;12.221555;
12.191406;8.243271;6.350550;6.701216;6.195947;5.752998;4.331294;6.837270;6.092814;
12.195313;3.171511;-0.170791;0.906329;0.190849;2.265059;0.707525;2.117607;1.248769;
12.199219;3.178789;-0.016065;1.806883;1.200226;4.218899;2.322824;2.441274;1.757429;
12.203125;5.973938;4.170944;6.432198;5.108622;7.128009;4.235699;5.321726;4.324447;
12.207031;4.580229;2.423270;5.445569;4.694190;3.591030;2.788869;2.972337;2.440034;
12.210938;-4.848173;-10.944865;-6.233267;-4.866554;-7.099915;-3.151336;-7.738730;-6.138158;
12.214844;-6.384554;-13.257792;-8.329822;-6.351907;-8.088184;-3.388783;-8.766823;-6.848162;
12.218750;1.332276;-1.944776;1.427110;0.986055;1.003918;1.041414;1.638849;0.723892;
12.222656;10.407709;11.010905;12.344628;9.480651;10.568547;6.917858;12.525665;9.447021;
12.226563;10.340487;12.844067;12.165820;9.521983;11.173453;7.121675;13.096460;10.544291;
12.230469;-2.881841;-1.648489;-2.715760;-4.193210;0.580804;-3.570578;1.631243;-0.227732;
12.234375;-5.837898;-5.859321;-5.393266;-6.099659;-1.281236;-5.647785;-0.529676;-3.740005;
12.238281;3.853943;2.577466;6.141484;4.831392;7.347058;2.754125;7.185205;2.341810;
12.242188;9.502151;6.172657;12.638408;9.075495;12.696537;6.688406;10.526125;5.493673;
12.246094;6.020447;1.759169;8.024519;3.834583;9.010370;2.591851;6.540094;2.154022;
12.250000;-4.558624;-8.700344;-4.985765;-7.774978;-2.130041;-7.659626;-3.169820;-7.186897;
12.253906;-5.123566;-6.004664;-4.725433;-7.482016;-2.411539;-10.492698;-2.957232;-8.269826;
12.257813;1.472286;3.864485;4.794463;0.594839;5.445044;-6.522873;4.026558;-2.672564;
12.261719;-2.386528;-1.017826;0.883083;-3.449872;2.253775;-8.062548;0.282758;-4.905529;
12.265625;-10.947050;-11.266309;-9.671690;-12.026421;-6.775083;-11.563917;-8.218871;-10.217682;
12.269531;-12.503123;-13.397171;-12.735041;-13.023864;-8.889605;-9.863890;-9.791612;-9.420010;
12.273438;-1.081282;-0.412297;-0.530895;-0.066920;1.091421;0.913211;0.328152;1.485497;
12.277344;6.324298;8.291061;8.156343;8.095919;6.797256;6.241821;6.063812;6.884384;
12.281250;-3.702471;-4.338041;-3.144485;-4.091691;-3.807005;-3.507814;-4.288269;-3.995692;
12.285156;-12.703231;-15.096859;-13.206140;-14.539005;-12.520618;-12.075329;-12.503873;-13.266110;
12.289063;-11.335037;-12.534379;-10.714057;-12.805383;-10.035212;-12.587452;-9.931962;-12.188002;
12.292969;-0.243086;0.806524;1.987009;0.003052;-0.790537;-3.167835;0.978523;-1.465973;
12.296875;7.516825;9.315161;8.728505;9.220703;0.894377;6.296384;7.340581;6.936315;
12.300781;-0.239322;-0.367652;-2.436091;0.104615;-10.248021;2.038576;-0.792782;1.290592;
12.304688;-4.525568;-4.743305;-7.320491;-4.259864;-11.276605;-0.876807;-4.854611;-2.141777;
12.308594;-0.166210;1.126952;-0.822171;2.203384;-0.354147;3.016151;-0.834065;1.573384;
12.312500;3.699593;5.685858;4.407757;6.946633;6.589069;5.986007;1.934445;4.705606;
12.316406;2.775016;4.080940;2.647386;5.243612;3.323385;4.793731;0.290359;3.668599;
12.320313;-4.802852;-5.776550;-6.846382;-4.099905;-5.864974;-2.021454;-6.580098;-2.996613;
12.324219;-3.809266;-3.813774;-4.830014;-3.095754;-3.675465;-2.153498;-4.913503;-2.069358;
12.328125;4.954957;7.990191;6.417063;6.174508;5.132017;3.503550;3.995147;5.302247;
12.332031;10.132379;13.593839;11.593453;10.454125;7.561380;7.434279;9.229075;9.814525;
12.335938;11.320911;14.125960;10.517183;12.067476;6.146324;11.581157;10.358700;12.570157;
12.339844;6.697236;9.463299;3.491453;8.246907;2.248472;10.245859;6.246732;10.527808;
12.343750;6.963164;12.042459;4.503624;8.748581;3.738308;7.295558;6.848128;10.320529;
12.347656;10.485081;17.262247;9.612984;11.905543;6.073870;5.855645;9.935786;12.043355;
12.351563;6.348799;11.302446;4.417658;6.737642;0.204644;3.689114;5.311901;9.013110;
12.355469;1.584038;4.692897;-1.491690;2.194044;-5.187231;3.922502;-0.093652;6.062590;
12.359375;1.150753;3.215845;-1.580510;1.755240;-4.970702;4.291612;-1.367970;5.249231;
12.363281;11.109414;13.427186;10.236396;11.240665;5.570345;10.994472;7.697853;12.579577;
12.367188;19.717073;21.678366;19.834866;19.408978;14.701056;18.248877;16.162132;19.011629;
12.371094;8.160125;7.357330;6.879604;6.565306;5.180357;9.340838;5.887188;8.145185;
12.375000;-7.129226;-8.134635;-8.284865;-8.475623;-6.934496;-4.707104;-7.678364;-5.751688;
12.378906;-8.170277;-7.499997;-7.329617;-8.342927;-5.338580;-7.798621;-8.000995;-6.870059;
12.382813;3.918871;4.729301;5.763651;4.893404;5.349431;3.429610;2.436375;4.299134;
12.386719;9.718601;8.501433;9.899529;11.836976;6.616083;13.015206;5.690896;10.397141;
12.390625;-2.680113;-7.198386;-5.459258;-1.544542;-6.867523;5.058714;-6.793350;-0.668728;
12.394531;-10.196513;-14.419442;-12.692109;-9.498703;-11.644542;-2.934572;-12.363577;-8.439095;
12.398438;-4.286177;-6.119438;-4.384097;-2.529017;-3.222840;0.554056;-4.782266;-3.436186;
12.402344;1.995222;1.194559;3.401582;3.428984;4.158656;5.040597;2.238858;2.435702;
12.406250;-1.263589;-1.879161;0.770258;-1.451835;1.421789;0.448082;-0.588984;-0.982222;
12.410156;-10.954144;-12.986955;-9.204342;-12.473745;-7.906851;-7.746772;-10.043477;-9.792460;
12.414063;-5.982080;-8.258387;-3.733503;-6.234926;-3.534008;-1.147972;-5.951010;-4.790738;
12.417969;4.929931;3.299793;7.421130;6.004265;6.804151;8.345193;3.811208;4.549970;
12.421875;0.983442;-1.377492;2.159186;0.799200;2.327479;2.656961;0.115862;-0.371097;
12.425781;-9.019168;-11.523954;-8.517186;-10.157645;-9.142350;-7.221456;-8.217060;-9.933521;
12.429688;-13.469604;-16.062252;-13.003360;-14.710415;-13.106674;-10.581453;-11.442514;-13.342579;
12.433594;-6.472059;-8.014585;-5.256152;-6.787676;-3.373614;-4.184116;-5.514741;-6.870394;
12.437500;-1.612258;-1.659333;0.288032;-1.360630;2.991330;-1.162426;-1.719452;-3.308857;
12.441406;-9.913306;-10.484579;-8.704215;-10.973627;-4.890203;-10.158101;-8.785878;-11.242175;
12.445313;-16.749374;-17.232101;-15.686045;-17.773869;-9.757066;-16.858095;-13.923734;-17.025475;
12.449219;-17.686386;-17.533302;-16.139267;-17.941477;-8.467497;-17.643778;-14.473086;-17.875305;
12.453125;-10.595768;-9.694366;-8.492812;-10.819845;-3.422281;-11.621977;-8.751185;-12.542474;
12.457031;-2.832081;-2.065959;-1.025921;-3.668059;0.375173;-4.909222;-2.198223;-6.370410;
12.460938;-7.254645;-8.553061;-6.804288;-9.618080;-4.952209;-8.196249;-5.729553;-10.084092;
12.464844;-9.740572;-10.968849;-9.085196;-11.381312;-7.255087;-9.238073;-7.539622;-11.762200;
12.468750;-4.416333;-4.441042;-3.110924;-3.834324;-1.611917;-3.137974;-3.438577;-6.325267;
12.472656;2.427605;3.056531;3.695130;3.740826;6.424248;3.156682;2.091043;0.543528;
12.476563;2.750963;3.714332;3.771475;2.866535;6.413698;1.503721;3.017498;0.967018;
12.480469;-6.732534;-7.431796;-7.132207;-8.843198;-7.253661;-8.554176;-4.916414;-7.809546;
12.484375;-6.412515;-7.211968;-7.491365;-7.400081;-12.234498;-7.524677;-5.065946;-7.369090;
12.488281;3.285216;4.216036;3.095857;5.292653;-2.795466;2.302687;2.664541;1.881024;
12.492188;6.783790;8.395135;7.450336;8.796066;2.025089;4.991695;5.194415;5.283783;
12.496094;1.842912;2.922596;1.744387;1.740782;-2.575078;-0.674694;0.791418;0.836226;
12.500000;-6.657781;-7.822273;-8.741585;-9.008941;-3.739201;-9.129832;-6.665116;-6.819373;
12.503906;0.025279;-1.252852;-1.426212;-1.697365;11.343905;-2.750877;0.084358;-0.542007;
12.507813;14.976501;15.495054;14.915681;15.396523;23.622211;13.000178;14.658405;14.179543;
12.511719;12.974857;12.991079;11.714755;13.061708;14.279295;12.820789;12.720304;13.381420;
12.515625;-2.544547;-4.144604;-4.983252;-3.376810;-2.739565;-2.554397;-2.900372;-1.579652;
12.519531;-14.694546;-17.544071;-17.034124;-15.175501;-12.933483;-14.742064;-15.664536;-14.013382;
12.523438;-9.655223;-11.076707;-10.609608;-7.826979;-9.658141;-8.777860;-11.903958;-9.685649;
12.527344;-0.204582;0.299849;-0.123753;3.400602;-3.386285;2.103993;-2.923002;-0.344667;
12.531250;-3.655917;-4.591509;-4.205924;-1.993280;-5.761372;-0.677857;-4.822062;-2.971530;
12.535156;-9.629535;-11.099142;-9.969453;-10.490547;-8.475436;-9.580973;-8.823922;-9.357885;
12.539063;-11.136253;-10.867850;-10.670590;-13.129791;-8.824347;-15.564020;-9.791911;-12.139507;
12.542969;-4.296047;-2.392051;-3.376290;-5.573139;-4.220448;-10.323734;-4.080848;-6.073125;
12.546875;2.615949;3.982579;3.673541;2.201249;1.096801;-1.996584;2.839814;1.052140;
12.550781;-2.932576;-4.335210;-2.402558;-5.077824;-2.360412;-5.886534;-0.559217;-3.446447;
12.554688;-4.901057;-6.775171;-4.508119;-6.692802;-3.823507;-6.154816;-2.475582;-4.874500;
12.558594;0.768449;-0.180745;0.778136;2.383691;-0.898289;3.047186;0.255239;1.243991;
12.562500;1.346430;1.013003;1.591531;4.181670;-0.874789;4.263668;-0.618572;1.968333;
12.566406;-6.612029;-6.343010;-5.284336;-6.067331;-5.805036;-8.397792;-6.375556;-6.583182;
12.570313;-13.986521;-15.283494;-13.926098;-16.168409;-11.705495;-17.959782;-11.485059;-13.896038;
12.574219;-4.679768;-6.370944;-6.401067;-5.217189;-5.681983;-5.168093;-3.482820;-4.153295;
12.578125;6.779889;6.763706;5.293179;9.445716;3.092511;10.322742;5.726907;8.118382;
12.582031;3.844138;3.977978;3.385103;6.228442;0.736292;7.829206;2.344006;6.172279;
12.585938;-2.432901;-4.020000;-3.017118;-1.884430;-5.837475;-0.355328;-3.981148;0.114414;
12.589844;-3.489158;-7.827352;-5.790063;-4.485089;-9.252535;-2.590035;-5.812096;-1.280495;
12.593750;6.108663;2.039448;4.045755;5.768729;-4.764730;6.038481;2.459560;6.535538;
12.597656;13.710156;12.056226;13.169773;15.189365;-0.632115;13.948514;10.032389;12.615959;
12.601563;6.412892;5.071585;5.614186;7.342651;0.036442;8.377503;4.968682;6.142612;
12.605469;-3.563315;-5.037970;-4.563728;-4.303969;3.612717;-2.823463;-2.844625;-3.402122;
12.609375;-7.553035;-9.014345;-8.172665;-9.659131;2.530272;-10.647721;-6.734030;-8.887215;
12.613281;0.644051;0.588501;0.889033;-1.149748;3.358397;-5.523382;-0.058343;-2.855061;
12.617188;11.021838;12.367546;11.568932;10.030257;9.676139;4.544297;9.846514;7.263607;
12.621094;10.229995;9.234905;9.075666;8.031715;10.063426;6.576139;10.094011;8.650776;
12.625000;9.800284;6.813626;7.422763;7.884447;8.050452;9.427322;9.562426;9.370689;
12.628906;9.801849;8.082189;7.948123;10.047012;5.827931;10.492238;9.040882;8.783827;
12.632813;8.816168;10.345116;9.322562;10.206544;7.693460;6.955747;9.090142;7.119829;
12.636719;7.706684;10.518473;9.955312;8.530485;10.477452;3.373657;9.440870;6.390203;
12.640625;0.967348;1.017218;1.383114;0.083095;2.120363;-1.276323;2.647773;1.090465;
12.644531;-1.038486;-0.927333;-1.821443;-1.820241;-5.187284;-1.300882;-0.369948;-0.580625;
12.648438;0.364184;3.842134;1.311685;0.302592;-4.181365;-1.702805;1.676417;0.222640;
12.652344;-0.516154;3.886524;2.340796;-0.721701;0.508603;-4.113657;2.354060;-0.811464;
12.656250;-0.402679;1.502583;2.518012;-0.128928;5.097899;-1.863523;2.723387;-0.074278;
12.660156;-1.366496;-3.377830;-0.151528;-1.070671;3.353095;0.712281;0.903566;-0.096346;
12.664063;3.370961;1.294322;4.223628;4.620323;2.762843;5.859302;3.887589;3.758366;
12.667969;7.653078;8.457411;9.053396;10.333441;3.721279;9.018353;6.996859;6.861394;
12.671875;3.028818;4.963983;3.716172;5.049787;1.901374;5.093172;2.778983;3.333491;
12.675781;-1.214218;0.209340;-1.492524;-0.281130;1.394285;1.846553;-0.850070;0.717635;
12.679688;-2.607168;-2.225610;-2.945768;-2.485977;0.186317;-0.270733;-1.463809;-0.345757;
12.683594;1.981115;3.929960;3.919168;2.493693;2.191857;1.648050;3.927532;2.515115;
12.687500;4.608063;8.113263;8.129476;5.409039;3.265092;2.693379;6.271880;2.903138;
12.691406;-2.981823;-1.613039;-1.561498;-4.095227;-2.462767;-3.859160;-2.280420;-5.073172;
12.695313;-7.212998;-6.813649;-7.476989;-8.908498;-3.944713;-7.211605;-6.664333;-8.257321;
12.699219;-3.296240;-2.014273;-2.984340;-3.471176;-0.076859;-3.007514;-2.386124;-3.163919;
12.703125;6.614769;9.134720;7.867242;8.277474;5.988337;7.038967;6.530194;6.878039;
12.707031;10.123273;13.533027;10.427491;12.046076;6.667758;11.026302;9.368078;11.121235;
12.710938;-0.789578;1.794722;-3.017470;-1.019670;-2.588977;1.325746;0.201187;2.758918;
12.714844;-6.349285;-3.201649;-8.612844;-7.571652;-6.265354;-5.497922;-3.442026;-2.211553;
12.718750;-2.326957;2.607437;-2.747447;-3.679052;-2.765479;-5.239178;0.934105;-0.481785;
12.722656;3.648459;9.480445;4.044271;2.280621;1.360078;-0.272076;5.999680;3.520074;
12.726563;5.952066;10.687065;5.682880;5.444354;3.085611;5.567779;7.521828;6.034001;
12.730469;-0.217332;1.134984;-1.746596;-1.425217;-0.418471;2.186707;1.720073;1.011962;
12.734375;-0.463636;0.320653;-1.268712;-1.998085;1.479702;0.179533;1.574982;0.129415;
12.738281;4.681933;7.231372;5.292068;4.407145;5.999681;3.645936;6.166136;4.172168;
12.742188;3.727757;6.344759;4.402339;3.899599;4.293553;3.333209;4.879172;3.610086;
12.746094;-0.342011;1.026883;-0.434826;-0.685892;-0.191731;-0.392961;0.439055;0.615254;
12.750000;-2.306698;-2.565402;-3.992003;-3.615760;-4.385175;-1.963849;-2.545624;-0.365029;
12.753906;6.747499;8.094701;5.031224;6.410650;1.937058;7.106493;5.170867;8.144894;
12.757813;15.419109;19.745537;15.264783;16.474903;13.184258;14.873092;14.509969;15.796983;
12.761719;9.281872;13.595796;9.843266;8.947389;13.488331;8.028535;11.292893;10.273369;
12.765625;-1.208591;1.984924;-0.788278;-2.737571;5.572624;-2.347137;2.557669;0.743570;
12.769531;-8.105467;-6.578165;-8.579438;-8.931192;-3.206958;-7.947089;-5.411978;-6.136823;
12.773438;-4.134300;-2.811733;-4.399301;-2.991635;-2.513320;-3.602808;-4.073712;-3.588388;
12.777344;4.283069;6.160308;4.782346;5.569109;3.486926;3.893155;2.601149;3.345941;
12.781250;5.929648;5.720267;5.071113;4.100728;4.778493;6.189013;4.255322;5.300502;
12.785156;8.880873;7.315943;6.447678;6.163298;8.321045;11.093097;7.777970;9.169065;
12.789063;10.966754;10.098873;8.759846;10.244050;11.741392;13.776305;10.638073;11.839105;
12.792969;10.862036;11.713808;10.822370;12.239331;12.185539;12.265498;10.760020;11.969490;
12.796875;6.665035;8.045984;7.764646;8.817057;6.815075;7.866723;6.115200;8.513714;
12.800781;-5.575369;-7.019398;-6.514117;-5.227854;-6.151906;-2.755188;-6.347710;-2.710665;
12.804688;-8.142610;-11.139358;-10.022137;-8.359509;-9.111938;-5.169158;-9.458734;-6.144391;
12.808594;-1.135405;-3.077391;-1.630435;0.402374;-2.588733;2.199536;-2.970342;0.057264;
12.812500;1.575256;1.151254;2.532314;4.016192;-0.323957;6.391724;-0.189673;3.484204;
12.816406;-3.031230;-3.513186;-1.548527;-1.831190;-5.140751;1.360687;-4.480849;-1.211840;
12.820313;-11.123165;-14.616282;-10.339622;-12.230622;-11.895013;-8.333094;-12.149006;-10.444779;
12.824219;-6.605129;-10.914064;-5.686688;-6.599035;-6.008591;-4.664535;-8.069390;-7.273003;
12.828125;3.936741;1.023768;5.357141;6.934289;4.204885;6.202003;1.292055;2.519936;
12.832031;3.653064;0.489122;4.934798;6.409007;3.610896;5.902500;0.595352;2.048942;
12.835938;-5.712228;-9.857701;-4.311641;-5.331894;-3.738119;-4.677087;-7.746064;-7.349263;
12.839844;-16.385748;-21.668243;-15.706409;-17.836952;-12.351179;-15.557125;-17.499537;-17.589888;
12.843750;-11.135889;-14.971786;-11.289468;-11.527312;-9.819510;-10.316770;-13.628204;-12.739497;
12.847656;2.797563;1.276013;2.113051;3.708826;0.591076;2.491582;-1.223972;0.334205;
12.851563;3.273442;0.785544;1.803192;2.433267;2.348502;1.889116;0.172116;0.773635;
12.855469;-4.859890;-8.749626;-6.576569;-7.052308;-4.556521;-6.979208;-6.600409;-7.364017;
12.859375;-10.790098;-14.560241;-12.831735;-12.861008;-13.744736;-13.140759;-12.479123;-13.333625;
12.863281;-5.358925;-6.442627;-6.547653;-6.565516;-11.288444;-9.122156;-7.352685;-8.651273;
12.867188;3.348249;4.361888;3.892961;2.251359;0.941050;-2.976677;1.994171;-1.084506;
12.871094;1.622993;-0.054070;1.686033;-1.203400;4.600892;-4.315834;0.923302;-2.434978;
12.875000;-1.260405;-5.103234;-3.125445;-3.652735;0.632011;-3.501525;-2.409296;-3.858531;
12.878906;-3.330826;-5.619705;-6.150226;-3.825370;-4.353903;-3.393724;-4.289626;-4.504583;
12.882813;-5.336364;-4.342325;-6.189731;-5.128629;-4.941610;-7.679525;-5.315183;-5.864357;
12.886719;-8.043489;-5.911856;-6.572212;-7.803176;-5.417678;-12.079302;-7.713506;-7.786426;
12.890625;-14.178191;-14.987844;-13.824574;-14.713459;-12.122921;-15.359363;-13.944843;-12.489784;
12.894531;-10.862701;-12.596255;-11.666534;-10.656041;-11.169734;-10.037108;-11.093262;-9.849612;
12.898438;-2.029044;-1.661931;-1.807136;-0.489572;-3.048272;-3.168606;-2.779195;-3.304929;
12.902344;0.625352;2.172867;2.266806;1.388766;0.830303;-3.662474;-0.192130;-1.749749;
12.906250;-3.423715;-3.057229;-1.721784;-4.472114;-2.394439;-9.014086;-4.196608;-5.570065;
12.910156;-12.071208;-15.156645;-11.946638;-14.718946;-11.299753;-15.981765;-13.090417;-13.583520;
12.914063;-9.133542;-12.330562;-8.844961;-9.746728;-10.223586;-9.981892;-10.895871;-10.297136;
12.917969;1.707909;1.762242;3.319223;5.212287;-0.526425;4.375371;-0.041764;1.969732;
12.921875;3.357600;4.479133;4.554389;6.986298;2.855612;7.371188;2.847714;5.830443;
12.925781;0.306925;0.329186;0.436159;0.752520;2.062575;2.028287;1.047072;3.629835;
12.929688;0.164839;-0.844481;-0.269750;-1.901685;2.834436;0.241093;1.982309;3.987598;
12.933594;9.345762;10.910063;9.926277;8.332427;10.844769;9.144279;11.904409;13.572824;
12.937500;16.351374;20.703165;17.270660;16.961990;16.103184;15.976006;19.355204;20.384485;
12.941406;9.574801;11.720665;8.368577;9.003405;9.180699;10.423732;12.735938;13.197277;
12.945313;3.711054;3.510468;1.672950;3.257448;3.765996;6.664808;6.444352;6.638960;
12.949219;4.189848;4.100551;3.318353;5.352392;4.741582;7.547225;6.770655;6.672566;
12.953125;10.327765;11.540841;11.211272;11.830602;11.073710;9.565070;12.667348;11.503950;
12.957031;14.236205;14.786496;15.609137;14.863847;14.525029;9.574428;15.301735;13.805877;
12.960938;6.374032;2.854880;5.727570;6.228467;5.775821;5.105425;5.621901;6.385451;
12.964844;-0.467702;-4.543705;-1.777822;1.026636;-1.956429;3.591991;-2.181262;0.175569;
12.968750;-2.251040;-2.184473;-1.818142;0.650763;-2.764522;2.151519;-3.247805;-2.264720;
12.972656;-0.903590;3.023465;0.821230;1.779281;-0.248904;1.898860;-1.809072;-1.902865;
12.976563;-1.458900;2.179051;-0.763039;1.111836;-1.225269;2.619333;-3.486538;-2.487736;
12.980469;-9.467248;-10.752385;-11.148844;-8.187090;-9.392370;-3.098079;-11.555756;-9.700987;
12.984375;-6.618014;-10.392934;-7.974005;-5.934466;-7.357398;-1.551371;-8.463277;-7.896498;
12.988281;5.715793;2.948782;6.373353;7.007849;4.212576;7.835995;3.702656;2.472854;
12.992188;9.174291;6.506243;10.375196;10.413449;9.050421;10.564675;7.345800;5.761370;
12.996094;3.384189;-0.310871;3.749353;4.745299;4.488246;6.870231;1.948828;1.302825;
13.000000;-5.291815;-9.650061;-6.115399;-4.101437;-4.391276;0.843114;-5.844901;-5.867934;
13.003906;-5.920551;-7.179839;-5.432852;-4.529992;-4.829023;-1.708438;-5.045156;-6.581906;
13.007813;-4.110754;-2.630314;-1.482775;-2.917892;-1.554755;-4.338193;-2.247537;-5.638566;
13.011719;-6.375400;-7.497436;-4.513449;-6.578633;-4.825059;-6.912461;-5.355008;-8.031686;
13.015625;-5.575348;-8.949396;-5.471105;-5.748884;-7.785456;-4.076299;-5.906460;-7.104589;
13.019531;-5.692417;-7.976921;-5.858435;-5.576688;-6.706232;-5.181322;-5.318079;-6.935797;
13.023438;-3.495839;-3.146376;-1.916243;-2.903923;0.521822;-6.191415;-2.482017;-5.149434;
13.027344;-1.103313;-0.237382;1.048787;0.444756;3.446432;-3.067084;-1.127144;-2.914578;
13.031250;-5.630765;-7.486596;-5.807417;-5.293784;-4.286379;-3.670419;-6.115906;-6.241154;
13.035156;-6.025088;-8.954832;-7.462481;-7.629020;-6.000759;-4.531654;-5.830996;-6.489817;
13.039063;-1.705107;-3.841963;-2.899565;-4.105963;-0.433169;-3.638533;-1.101184;-3.010631;
13.042969;3.304053;2.527915;2.298972;1.942964;4.034507;0.839955;3.127712;1.834230;
13.046875;1.237935;1.415554;-0.134212;0.545671;-0.348952;0.594116;0.728952;0.617514;
13.050781;-11.655250;-12.394306;-13.893502;-14.737949;-12.714765;-11.656699;-10.608491;-10.984608;
13.054688;-13.074528;-13.179896;-14.206330;-16.924753;-11.541611;-14.798567;-10.767804;-12.686020;
13.058594;-0.533533;1.010397;0.188122;-2.050993;1.904439;-2.802602;1.268508;-1.257641;
13.062500;9.209563;11.186463;10.321304;9.556087;9.617549;8.546368;9.665803;8.021229;
13.066406;6.857321;8.157187;7.441222;6.869717;5.500028;6.803208;7.051353;5.462559;
13.070313;-6.311537;-6.991551;-6.499288;-8.497053;-5.637280;-7.320532;-4.463593;-7.805854;
13.074219;-10.165751;-10.199795;-9.108722;-12.299049;-6.634888;-13.529699;-6.953825;-12.669567;
13.078125;-5.132704;-3.212507;-2.213041;-5.611068;-0.878109;-10.136780;-2.165013;-8.485515;
13.082031;-4.884565;-3.839793;-2.476472;-5.337068;-1.473965;-8.639860;-3.012325;-7.189186;
13.085938;-6.617505;-7.421651;-5.999755;-7.362779;-4.403024;-8.710915;-5.488427;-7.166162;
13.089844;-6.879154;-9.229876;-7.575386;-7.761014;-5.028967;-8.551315;-5.660126;-6.298231;
13.093750;0.699434;-0.739292;0.968565;1.318674;1.507902;-0.918210;1.218343;0.812375;
13.097656;6.958138;7.439186;8.465509;9.180457;6.205350;6.188470;6.212640;6.556929;
13.101563;1.898483;2.370704;2.512193;2.687387;1.114912;1.920027;1.355361;2.637161;
13.105469;-2.554898;-1.411364;-2.948642;-3.404975;-2.941553;-3.227840;-1.732226;-0.827772;
13.109375;-1.712484;0.279529;-2.958963;-2.827916;-2.731987;-2.526291;-0.302699;0.037121;
13.113281;7.717129;10.312678;6.488359;7.954677;4.781973;7.486548;7.629890;8.709782;
13.117188;16.455618;18.772993;16.392523;17.137291;13.032907;15.306030;15.106497;16.631071;
13.121094;12.140211;11.809567;12.629904;9.653169;11.009336;8.739216;11.747335;11.945964;
13.125000;8.393155;7.272902;9.161880;4.910185;7.339061;3.758751;8.582922;7.592215;
13.128906;7.143160;7.985554;7.389857;6.684441;2.727968;4.733216;6.498774;7.025613;
13.132813;5.571009;8.966577;5.276249;7.572920;-0.403888;6.247711;4.180688;7.094520;
13.136719;5.781961;9.605096;5.586055;6.945714;2.838375;7.038401;4.427949;7.541827;
13.140625;4.538713;5.495868;3.434479;2.760254;5.088117;4.929421;3.621780;5.617003;
13.144531;7.095825;7.643907;5.552317;5.943491;6.662667;6.105674;5.882988;7.410021;
13.148438;5.979339;8.049132;4.937292;7.756319;3.442272;4.245789;4.027603;6.069607;
13.152344;-1.587516;-0.043374;-1.880036;0.465540;-3.601110;-3.068839;-3.925093;-1.521965;
13.156250;-5.345405;-5.067263;-4.909427;-4.597380;-6.274479;-5.954982;-7.355256;-5.127477;
13.160156;-6.529135;-7.130224;-6.513026;-6.595963;-7.395255;-4.991899;-7.577801;-4.968345;
13.164063;-1.177203;-0.131149;-1.190091;0.591741;-3.170447;1.708685;-2.147956;0.767001;
13.167969;5.986762;8.587589;6.051807;9.597662;3.543360;8.303819;4.431258;6.626232;
13.171875;7.052453;8.424839;6.399486;9.144219;6.025571;8.501340;5.827727;7.168071;
13.175781;4.287155;4.678524;3.600933;4.671090;4.436272;5.434226;4.274178;5.371708;
13.179688;-2.954026;-2.944395;-3.375093;-3.058254;-2.829232;-1.769040;-1.818083;-1.013434;
13.183594;-2.152551;-0.452020;-1.485047;-1.381961;-3.455147;-1.840877;-0.933505;-1.397624;
13.187500;4.833110;8.634487;6.143352;6.088515;1.804695;4.797776;5.727519;4.493048;
13.191406;2.304548;4.754495;1.889408;1.552640;-0.001839;2.935951;3.393333;2.893521;
13.195313;-3.132803;-2.502517;-4.944694;-4.761806;-2.602733;-3.206420;-1.794930;-1.845550;
13.199219;-4.779088;-5.018712;-6.267820;-5.269039;-2.540527;-5.396419;-3.445749;-3.612283;
13.203125;0.732909;1.082057;1.217809;1.797961;1.893159;0.693628;1.325952;1.342858;
13.207031;5.329588;6.462580;7.530881;6.790495;5.733448;5.976489;5.283380;5.944445;
13.210938;-0.314622;-0.816018;0.925187;-0.831351;0.991596;1.016130;0.242230;1.732737;
13.214844;-0.640823;-1.422072;-0.954983;-1.662759;-0.771953;0.268598;0.342706;2.103533;
