Time (s);FP1;F3;Fz;F4;T3;C3;Cz;C4;Sampling Rate
47.902344;2.063092;-0.090046;3.400024;5.397881;4.348108;5.313519;1.114508;1.818159;
47.906250;-0.815189;-4.079592;-1.070655;0.891973;-0.280069;2.592144;-2.458617;-1.183745;
47.910156;-1.275556;-4.206414;-2.584986;0.122345;-2.813375;3.132555;-3.514224;-0.605663;
47.914063;2.245883;1.933671;1.888256;3.540208;0.590761;7.116126;0.878157;3.941276;
47.917969;8.013456;9.084951;8.726850;8.069467;6.099787;10.121178;7.082755;8.624091;
47.921875;9.907785;9.696909;9.765588;9.415023;6.402758;9.315909;8.001527;9.242381;
47.925781;-1.281525;-2.666669;-3.595748;-2.032331;-4.468452;0.275994;-2.854016;-0.175032;
47.929688;-6.266741;-6.242125;-7.694692;-7.307653;-7.331692;-2.968035;-6.099267;-3.502164;
47.933594;0.479470;1.514551;1.952081;-1.714699;0.627169;0.440466;1.398823;1.473868;
47.937500;5.479129;5.225977;7.427525;2.617690;4.994112;2.548196;5.076187;4.009956;
47.941406;0.341035;-0.407850;0.000858;-0.746743;-0.714535;0.662542;-1.076163;0.014989;
47.945313;-12.216659;-11.717070;-15.040935;-11.989532;-12.553868;-6.745642;-12.400634;-9.281690;
47.949219;-7.735332;-6.040697;-9.792075;-7.070814;-8.435669;-2.687242;-7.085248;-4.821735;
47.953125;7.892215;9.639753;8.048444;9.009371;6.162111;10.120237;8.312252;9.043942;
47.957031;10.927605;12.797201;11.508768;11.862977;9.143117;13.586425;11.621607;12.826381;
47.960938;5.590419;8.716369;5.756064;5.634311;4.056550;8.620922;6.893784;8.906669;
47.964844;0.549250;4.266363;0.263553;-1.620033;-0.217481;0.346410;2.558605;3.144485;
47.968750;6.198727;9.655775;6.689738;3.632023;5.972161;1.960618;8.137473;6.631962;
47.972656;11.820282;14.925515;13.211761;11.623298;11.803536;7.938677;13.423844;11.750108;
47.976563;3.974622;5.223293;4.704808;4.774517;4.078462;3.149520;5.668453;4.485522;
47.980469;-0.424326;-2.555580;0.746941;-0.687537;-0.832834;-2.010617;0.617620;-1.923015;
47.984375;0.180110;-3.306693;3.492518;-1.796955;1.510181;-3.486649;1.485394;-3.469245;
47.988281;0.410660;0.465848;5.654577;-1.440260;5.858506;-0.881309;4.091257;-1.880792;
47.992188;-2.640905;1.140125;1.883438;-3.152663;4.768860;0.206820;2.938113;-2.510332;
47.996094;-10.906060;-8.252147;-9.529108;-12.165392;-5.074275;-7.360931;-5.872463;-10.811482;
48.000000;-9.558847;-9.002753;-9.223308;-11.959714;-6.397173;-8.895245;-6.466001;-11.847578;
48.003906;-1.588978;-0.742152;-0.141993;-4.791953;0.330628;-4.529027;0.624475;-5.944100;
48.007813;5.422239;6.943608;7.384725;1.996492;5.948905;-0.106954;7.047065;0.435134;
48.011719;7.672281;8.342337;8.265109;5.506063;5.831197;2.817051;7.801147;3.883272;
48.015625;-0.200135;-0.852235;-2.091243;-2.144936;-2.125345;-1.759475;-0.722881;-1.328331;
48.019531;-0.249554;-0.349157;-1.658983;-2.836229;-0.405606;-1.208284;-0.448487;-0.314238;
48.023438;7.811602;8.548656;8.938148;4.858966;8.520320;4.887697;7.873973;6.780371;
48.027344;9.638640;9.690421;11.428431;7.039923;9.794232;6.613263;9.346312;8.025390;
48.031250;4.725654;4.176354;5.218919;3.227099;4.458829;4.093420;4.104095;3.999628;
48.035156;-3.941974;-4.296406;-4.726882;-5.928424;-2.873130;-3.030038;-3.451368;-3.379251;
48.039063;-1.835448;-1.144683;-1.327569;-3.741179;0.264446;-2.873057;-0.364646;-1.554307;
48.042969;3.723370;5.102838;5.413629;4.199071;4.760870;1.373746;4.524287;3.479225;
48.046875;-1.050989;-0.889245;-1.187824;0.753078;-2.138198;-1.222530;-1.782172;-0.784208;
48.050781;-3.970504;-5.602298;-5.790606;-3.449126;-6.658008;-3.329320;-5.966735;-4.114488;
48.054688;-1.139061;-3.214968;-2.765813;-3.265160;-3.681616;-3.114535;-2.979491;-2.693153;
48.058594;7.851244;7.258021;7.774633;5.272152;5.815336;3.252182;7.025301;5.504670;
48.062500;12.759403;13.241334;12.898511;11.265523;10.674660;8.661366;12.892405;11.212316;
48.066406;5.478552;4.805712;3.246413;3.303178;3.181525;3.802465;5.697920;5.409913;
48.070313;2.576170;0.763046;-0.590716;-0.089351;-0.330171;0.762453;1.305816;2.373040;
48.074219;3.454402;2.267280;1.756987;1.255030;1.395817;-1.175260;1.561893;2.096551;
48.078125;1.969662;3.372878;2.238419;0.782376;3.005150;-3.437503;2.175235;0.839761;
48.082031;-3.431983;0.046608;-2.510610;-3.868535;0.744603;-5.287082;-0.328318;-2.522976;
48.085938;-12.026161;-10.549031;-12.369664;-13.338446;-7.280599;-10.048453;-8.623272;-9.738004;
48.089844;-8.702059;-10.924099;-9.256181;-9.621539;-6.593510;-6.568994;-8.433426;-7.445855;
48.093750;-0.955278;-4.523758;-0.511227;-0.646519;-1.317533;0.243560;-3.417986;-1.069126;
48.097656;0.449640;-2.587599;1.244659;0.586996;-0.888677;1.735392;-2.751396;-0.398614;
48.101563;-2.344462;-5.247928;-2.297597;-2.268276;-4.212345;-0.522389;-5.675750;-3.264856;
48.105469;-10.140631;-13.017644;-11.558584;-9.844904;-11.696006;-7.658937;-12.601560;-9.746714;
48.109375;-8.198306;-9.037672;-9.158877;-7.369079;-9.884261;-7.027542;-9.404858;-7.125674;
48.113281;0.669746;2.238740;1.001702;1.289852;-1.867464;-0.262961;0.149531;1.482790;
48.117188;3.381146;4.714919;2.879100;3.294059;-0.393807;3.095924;2.352296;4.907380;
48.121094;3.693329;3.234362;1.223848;4.642808;-1.790347;5.378204;1.191278;6.415525;
48.125000;0.531648;0.239691;-2.634210;2.144112;-3.882592;2.106951;-1.245444;3.794702;
48.128906;2.391118;5.262160;2.216759;3.176801;2.331733;0.906830;3.930607;4.536311;
48.132813;6.696121;11.302079;10.058984;5.979853;10.561327;2.627963;11.088682;7.194850;
48.136719;1.746027;4.723906;4.718158;-0.076298;6.898120;-1.462294;6.849700;2.418476;
48.140625;-3.378711;-1.444439;-2.514209;-4.355616;0.803005;-4.596166;0.723823;-1.485743;
48.144531;-4.105975;-1.757720;-4.304368;-4.555912;-1.373199;-4.825531;-1.130218;-1.996322;
48.148438;4.385477;6.877111;5.174272;4.159711;5.425131;2.749712;6.355288;5.126600;
48.152344;12.192163;14.186652;13.818557;13.317545;12.031302;11.220994;13.655110;12.337915;
48.156250;4.337001;5.883193;4.430884;6.066284;4.621093;6.377287;6.385893;5.737330;
48.160156;-1.296305;0.555406;-2.020494;-0.301509;-0.279585;0.599424;1.146691;-0.132244;
48.164063;1.410819;3.466043;1.401706;0.347955;3.232683;-1.040446;3.850866;0.656010;
48.167969;4.354472;6.687613;4.997225;2.604805;6.688748;0.033214;6.407401;3.287034;
48.171875;1.873401;3.627723;2.216997;1.587776;3.049437;0.816537;2.417809;2.051394;
48.175781;-6.561775;-7.813095;-7.317718;-7.211061;-7.574146;-4.794455;-8.204453;-6.401518;
48.179688;-4.817204;-7.292358;-5.239782;-5.692810;-7.285385;-3.129116;-7.734186;-5.433540;
48.183594;1.255293;1.552329;1.338246;2.784108;-0.158113;5.128846;-0.532077;2.533305;
48.187500;1.354825;3.521534;1.065868;4.992290;1.990293;8.077564;0.919116;4.598742;
48.191406;-2.442559;-2.047084;-2.400592;0.116858;-0.633246;1.470998;-2.971082;-1.157268;
48.195313;-11.767415;-13.461289;-11.145608;-12.234795;-8.627774;-12.527864;-11.658911;-13.165867;
48.199219;-10.592492;-11.502926;-9.012305;-10.772722;-7.459369;-12.016036;-9.720581;-12.631736;
48.203125;-0.667863;-0.436712;1.259846;0.955131;0.383435;-0.961710;-0.445802;-2.470166;
48.207031;1.685046;1.061107;2.451862;2.285898;0.737392;0.845592;0.642033;0.283456;
48.210938;-0.272830;-1.779812;-1.170128;0.073821;-2.428936;-0.169631;-2.296283;0.153504;
48.214844;-3.522025;-4.511957;-5.820212;-1.215153;-5.874009;1.249701;-5.546727;-0.076209;
48.218750;0.142929;0.725385;-0.395398;3.410345;-1.503886;6.008234;-1.467603;3.136127;
48.222656;3.342664;4.163839;6.211277;4.093973;3.239882;3.503674;2.308093;1.795525;
48.226563;-5.422688;-6.740059;-2.349531;-8.132112;-4.219951;-10.118532;-5.718685;-9.969066;
48.230469;-11.366170;-14.031107;-10.109311;-13.482502;-10.582199;-15.128757;-11.393953;-14.866609;
48.234375;-9.737178;-11.471025;-9.375961;-9.480285;-9.683421;-9.926966;-9.674968;-10.676565;
48.238281;-0.939047;-1.175704;0.761479;0.766041;-1.794112;0.593406;-1.784115;-0.893100;
48.242188;6.361567;5.542089;8.771737;9.047389;3.626055;9.367495;3.449694;6.635010;
48.246094;0.172790;-3.158116;-0.426924;2.761160;-4.190874;6.364692;-4.313698;1.530120;
48.250000;-5.532022;-8.675260;-8.604294;-2.971563;-9.706129;1.297930;-10.027952;-3.583785;
48.253906;-5.814928;-5.578979;-7.953683;-4.034938;-6.747537;-2.304680;-7.876472;-4.021861;
48.257813;-1.612011;-0.045306;-1.838397;-1.622846;0.166837;-1.925625;-1.281772;-0.704126;
48.261719;3.782912;2.267063;3.330387;3.077210;3.662988;1.700890;3.112658;3.067982;
48.265625;0.362234;-4.582397;-2.457114;-0.021469;-3.217000;-0.763408;-3.060115;-0.805896;
48.269531;0.579627;-3.182033;-2.437229;2.197256;-3.809638;1.780302;-3.993965;0.691627;
48.273438;4.189868;4.132249;3.138184;7.214745;2.466612;7.797307;1.567291;6.103768;
48.277344;1.008363;2.646278;0.551599;2.990631;2.513731;6.434830;1.083562;3.832623;
48.281250;-4.658036;-3.547098;-6.401919;-2.963474;-1.925334;2.346539;-3.801789;-1.633034;
48.285156;-9.503119;-9.514223;-12.238455;-7.604402;-6.141212;-1.732319;-8.617100;-6.723504;
48.289063;-1.928684;-2.322044;-2.292241;-0.686452;1.429205;2.363490;-1.265822;-1.877477;
48.292969;8.019723;7.338783;10.498531;7.637257;10.360905;6.450216;8.209341;4.472510;
48.296875;2.324659;1.623701;4.274703;0.328523;4.399919;-1.371722;2.854840;-1.193206;
48.300781;-6.623495;-5.522520;-5.907360;-7.765429;-3.415757;-8.146167;-4.956362;-6.662341;
48.304688;-8.267387;-5.509303;-7.568049;-7.958071;-3.922756;-7.754040;-5.638987;-5.712294;
48.308594;1.459536;4.532492;3.290655;1.742387;4.940757;-0.081670;3.797829;2.538382;
48.312500;8.375839;11.407679;10.479561;6.890779;10.600755;3.413863;10.258657;6.744476;
48.316406;0.077082;2.266702;0.071007;-3.694210;2.217609;-4.927486;1.826185;-1.823371;
48.320313;-4.003782;-3.259894;-5.376094;-7.156750;-2.590930;-7.468507;-3.319402;-5.326534;
48.324219;-0.913835;-1.268241;-1.486222;-2.309519;-0.108086;-3.981025;-0.706944;-2.611984;
48.328125;3.616488;2.842348;5.288462;2.814715;4.448987;0.000759;4.257376;0.477236;
48.332031;5.174829;3.354329;8.012240;4.235919;5.351290;1.623981;5.507265;0.698827;
48.335938;-1.861870;-5.670472;-1.099667;-3.594689;-2.699759;-4.419460;-2.230599;-6.244035;
48.339844;-1.410635;-5.496882;-2.300315;-2.460360;-3.185507;-4.678230;-2.472975;-5.547420;
48.343750;4.192062;2.089658;3.837769;4.166388;3.087020;-0.764054;3.262052;0.293097;
48.347656;2.204569;3.125177;3.117080;1.946651;3.819764;-1.706873;2.858048;-0.267914;
48.351563;-5.033430;-1.899977;-3.543524;-5.363458;-1.021256;-5.575547;-2.366526;-5.447362;
48.355469;-11.159629;-8.793918;-11.011836;-11.406687;-7.352507;-10.052782;-7.917986;-10.504102;
48.359375;-1.098919;-0.692577;-1.140768;-0.197628;-0.294586;-1.940228;0.176191;-1.481423;
48.363281;11.935329;11.692659;13.615662;13.351437;10.859162;9.190254;11.507883;10.313087;
48.367188;8.483735;9.135495;9.992468;8.855260;8.032950;7.182949;8.479562;7.816339;
48.371094;0.005034;1.636511;-1.374501;0.828734;-0.757617;1.681807;0.408481;1.723552;
48.375000;-3.403368;-2.457657;-6.895757;-1.987647;-5.421431;-0.617711;-3.232319;-0.541390;
48.378906;3.786574;4.849412;2.812552;5.163335;2.111734;5.571153;4.299600;5.386346;
48.382813;7.997540;11.273740;10.444896;9.175825;9.035661;9.263748;10.166007;8.615100;
48.386719;-1.309091;2.449280;0.554604;-1.476834;1.730640;-1.060813;1.751010;-0.641289;
48.390625;-6.924911;-5.639949;-6.677813;-7.513112;-5.221405;-8.668043;-5.551897;-7.063006;
48.394531;-5.681068;-6.550212;-5.220320;-5.164590;-5.424473;-6.806058;-5.841755;-6.424482;
48.398438;0.962505;0.740203;2.652030;3.000397;0.863736;0.993527;0.287290;0.295937;
48.402344;4.369765;5.741024;5.419960;6.509753;3.626174;3.694358;3.392648;4.442218;
48.406250;-4.143836;-2.501422;-5.437931;-4.663231;-4.816940;-4.420010;-4.306052;-2.327321;
48.410156;-4.683849;-3.757787;-5.707379;-7.625747;-5.140019;-4.537990;-4.267188;-2.764158;
48.414063;5.305792;4.512635;6.026927;1.670478;4.185952;3.457528;4.703586;4.989180;
48.417969;12.237552;10.241361;12.864722;10.208481;9.920524;9.012098;10.097903;10.777846;
48.421875;7.354166;6.176058;5.723443;8.317072;4.494606;7.203848;5.207463;8.346392;
48.425781;-7.257764;-7.646410;-11.305346;-6.135255;-9.387027;-3.140835;-7.846025;-2.868923;
48.429688;-7.786458;-8.502348;-10.770439;-7.409713;-9.950034;-3.588435;-8.535937;-3.352485;
48.433594;1.649828;0.294005;0.584754;3.988754;-1.653416;5.093433;-1.343933;4.595423;
48.437500;2.596405;0.854520;0.959691;7.270435;-1.379965;6.764141;-1.940079;4.868664;
48.441406;-3.943733;-5.926252;-5.837615;-0.624401;-6.860426;-0.993461;-7.644590;-2.703067;
48.445313;-13.318050;-15.078593;-13.765758;-13.899891;-13.394095;-11.369489;-14.393352;-12.564832;
48.449219;-9.499413;-9.779726;-7.946962;-9.571349;-8.710639;-5.963880;-9.757387;-8.251781;
48.453125;1.742886;1.764686;3.299672;4.924739;0.370240;5.907393;-0.362629;2.980498;
48.457031;2.795926;0.687022;2.361035;5.086179;-0.395249;4.499602;-0.840191;2.961954;
48.460938;0.485774;-2.970148;-0.965096;0.334279;-3.097749;0.333244;-3.160466;-0.176684;
48.464844;-1.037174;-3.565842;-2.658521;-0.752933;-4.328747;1.350943;-3.698841;-0.380654;
48.468750;2.989385;2.683345;2.378509;5.833244;-0.088582;7.916446;1.370346;5.326245;
48.472656;5.163209;6.257708;5.901265;7.544455;2.921628;7.721786;4.808042;7.269450;
48.476563;-2.455797;-1.808350;-2.682693;-4.352328;-3.727534;-3.666257;-1.735049;-1.404097;
48.480469;-2.466341;-2.411821;-4.323293;-5.641045;-4.851077;-4.094785;-2.413791;-1.837528;
48.484375;5.557600;5.395936;3.608715;4.189115;1.858815;5.556598;4.443142;6.527546;
48.488281;13.552884;13.733902;13.349008;13.560928;10.280253;13.410173;12.142198;14.514376;
48.492188;11.693007;13.354180;12.351362;12.516850;10.313989;11.807755;11.386544;13.482421;
48.496094;-4.566321;-1.211378;-5.744262;-4.063973;-3.469510;-1.770236;-2.705038;-0.290878;
48.500000;-9.747169;-5.867301;-11.540897;-9.406032;-8.349676;-6.480707;-7.623644;-5.242692;
48.503906;0.003501;2.224746;-0.354675;0.696369;-0.202581;0.749996;0.427613;1.472522;
48.507813;8.434744;8.769384;9.218341;9.282592;7.291135;6.592489;8.021805;6.868835;
48.511719;6.431226;7.036685;7.075890;6.540625;6.124253;3.066728;7.200904;3.979167;
48.515625;-5.663743;-3.932353;-6.412156;-7.814911;-4.099751;-8.536697;-3.052998;-7.214074;
48.519531;-6.064497;-3.799827;-6.810507;-8.411379;-4.100858;-7.693055;-3.385270;-7.268167;
48.523438;3.295705;4.555847;3.752071;2.837188;4.508588;1.748510;5.015556;1.385781;
48.527344;7.709807;6.309531;8.408635;7.594783;7.923500;4.270231;8.489997;4.405935;
48.531250;7.565404;4.260552;7.645209;6.170769;6.870393;1.670496;7.491168;2.746419;
48.535156;-0.123134;-1.877515;-0.560584;-2.817825;1.105081;-5.264610;1.030145;-3.905962;
48.539063;-2.458073;-0.176482;-1.194774;-3.441117;2.221380;-4.180007;0.992481;-3.130550;
48.542969;1.303774;4.431141;4.425402;2.593634;7.009542;1.441702;5.197618;2.128616;
48.546875;-1.744145;-2.278838;0.261731;-2.080578;2.220721;-3.320019;0.373794;-2.404521;
48.550781;-4.240608;-7.810301;-4.626606;-5.989920;-2.987314;-8.183268;-5.080244;-6.843366;
48.554688;-3.217027;-6.759579;-5.137425;-3.040040;-3.166265;-5.595317;-5.648521;-5.001066;
48.558594;3.106702;1.904111;2.918227;5.469352;3.764434;3.686637;1.642388;3.035400;
48.562500;5.905465;6.835705;8.565774;6.605493;7.555637;6.041565;6.369024;5.490024;
48.566406;-4.358779;-3.146780;-2.753019;-7.461111;-2.334809;-6.319097;-2.730544;-5.769742;
48.570313;-9.481957;-8.294998;-10.652691;-12.348947;-8.172863;-11.493039;-7.880629;-10.654992;
48.574219;-3.581505;-3.101240;-5.556542;-3.785339;-3.227292;-3.757989;-2.557379;-3.815402;
48.578125;5.657644;4.691728;4.929241;6.323287;4.878750;5.411920;5.707928;5.215591;
48.582031;6.403490;5.071008;6.002799;5.622600;4.927349;3.354540;6.127293;4.960962;
48.585938;-4.865829;-6.179683;-7.555502;-8.320766;-5.997478;-9.794807;-4.743418;-6.618996;
48.589844;-5.492494;-6.866449;-8.653594;-8.671786;-6.534617;-9.516272;-6.006326;-7.144066;
48.593750;2.003619;1.293557;1.929853;1.196365;2.039455;0.116553;1.418937;0.815303;
48.597656;2.246485;2.667831;5.152279;2.006211;4.292330;1.075593;2.984281;1.193742;
48.601563;-3.174648;-2.560959;-0.854026;-4.041665;-0.743177;-3.842417;-1.828656;-4.152144;
48.605469;-10.453291;-10.833320;-11.735311;-11.439470;-8.809155;-8.321590;-9.329999;-9.876225;
48.609375;-4.945944;-5.169656;-7.508177;-3.644281;-4.598247;-0.944713;-4.456180;-3.147263;
48.613281;5.883439;6.956888;4.953958;8.569719;5.446693;8.210528;6.177138;7.136254;
48.617188;4.579000;5.965948;4.782141;4.058335;4.967686;3.812402;5.678438;4.505105;
48.621094;-2.375901;-1.944792;-1.930858;-6.383678;-0.548206;-5.448038;-0.316396;-3.718562;
48.625000;-7.725686;-8.449864;-7.277556;-11.928573;-4.903289;-11.273573;-5.003761;-9.334122;
48.628906;-1.496452;-1.397631;-0.028226;-2.531347;0.361500;-3.747089;0.693801;-2.540639;
48.632813;6.232530;8.009697;8.224380;7.452356;6.217795;5.532511;7.452214;5.689497;
48.636719;0.065512;1.462912;0.760894;-0.722056;0.296482;-0.791476;1.488588;-0.753082;
48.640625;-6.047841;-5.279578;-5.935132;-7.654413;-3.693464;-6.980386;-3.855762;-7.217456;
48.644531;-5.956202;-4.658533;-5.303169;-5.390791;-1.859859;-5.409464;-3.387438;-6.804392;
48.648438;0.913307;2.224192;3.065994;2.349247;4.187833;0.214286;2.485747;-1.050049;
48.652344;4.699574;4.530637;7.576166;4.150736;6.103004;1.280125;4.990074;1.379367;
48.656250;-4.833556;-6.934558;-3.903529;-7.612382;-4.071146;-6.660060;-4.792783;-6.646704;
48.660156;-6.804071;-9.622615;-7.172293;-8.114096;-7.387056;-5.073094;-7.883238;-6.806642;
48.664063;2.256407;-0.652077;2.540100;3.555860;0.111847;4.628789;-0.510686;1.757082;
48.667969;10.080547;7.149461;11.773217;11.183704;8.361184;9.989621;7.211414;8.089002;
48.671875;10.287724;7.280705;12.347686;9.532589;9.757304;9.118334;8.865446;8.553260;
48.675781;1.718005;-1.873215;1.209252;0.250016;0.826423;3.609871;1.395506;2.383679;
48.679688;2.074359;-1.143980;-0.436771;3.099626;-1.083970;6.077289;0.653002;3.977363;
48.683594;7.628207;5.857235;5.971725;10.642378;3.392268;10.237564;4.658312;9.286650;
48.687500;5.582967;5.183643;5.145112;7.892298;2.379668;8.084977;2.548893;8.177514;
48.691406;0.389985;0.840044;-1.065927;2.962985;-2.180291;6.896388;-2.083093;5.386240;
48.695313;-4.333304;-4.276915;-8.282140;-0.404857;-7.420211;6.073618;-6.598236;2.076953;
48.699219;2.356368;2.362848;-0.654315;7.146475;-1.443636;10.582103;-0.133954;6.952929;
48.703125;9.876273;11.539310;9.797419;13.683949;7.385970;13.057807;8.375914;12.407531;
48.707031;3.902143;7.125271;3.535419;5.741255;3.753611;6.313232;4.152902;7.252414;
48.710938;-2.288336;0.564637;-4.277094;-0.605198;-2.107775;2.276899;-1.638084;2.174307;
48.714844;-3.240456;-2.488591;-4.944829;-1.692501;-3.398209;0.859125;-2.717405;-0.121023;
48.718750;4.345352;3.485428;4.681772;5.203469;3.702264;4.554760;4.118285;4.216363;
48.722656;10.357234;9.084564;11.158841;10.636147;8.865213;8.691368;8.941026;8.466852;
48.726563;1.117301;0.086036;0.386410;-0.230327;0.614316;1.388605;0.456963;0.285931;
48.730469;-8.490724;-8.327187;-8.483833;-10.884627;-6.077265;-7.515804;-6.706378;-8.364197;
48.734375;-9.494783;-8.955763;-7.341146;-11.644813;-4.950472;-10.163898;-6.420865;-9.887019;
48.738281;-0.686793;-1.640808;2.326750;-1.929954;2.462638;-3.180482;0.701775;-2.523955;
48.742188;5.416771;3.243940;7.609748;4.590449;6.179638;3.159128;5.126843;3.310016;
48.746094;-4.571013;-6.139969;-4.614742;-5.920469;-3.440871;-3.268610;-3.817546;-4.470727;
48.750000;-9.394486;-9.274566;-10.482736;-9.543583;-7.934326;-5.401638;-8.093615;-7.923326;
48.753906;-3.360472;-2.404955;-3.826590;-2.520324;-3.402039;-1.162241;-3.509750;-3.230986;
48.757813;1.183270;2.181808;1.823857;0.294053;-0.397565;-0.883612;-0.363637;-0.733353;
48.761719;-0.433036;0.330463;0.332988;-3.152374;-2.747138;-4.269105;-2.159352;-2.545859;
48.765625;-8.374084;-8.587762;-9.550364;-11.250324;-10.693290;-9.572291;-9.477666;-8.637346;
48.769531;-6.101635;-6.529652;-8.001992;-6.694297;-8.726591;-5.018712;-7.448436;-5.409352;
48.773438;2.804771;2.848751;2.078779;4.395098;-0.053314;3.399664;0.711690;3.104835;
48.777344;3.637569;3.039778;3.436888;5.329718;0.911577;4.040543;1.206116;4.045301;
48.781250;-0.846624;-3.020013;-1.534204;0.701813;-3.527767;1.044206;-3.465142;0.387996;
48.785156;-8.114256;-11.863145;-9.362117;-7.556411;-9.914995;-5.472528;-10.395407;-6.558127;
48.789063;-5.305650;-9.495357;-4.745120;-5.550793;-6.579113;-5.300987;-7.758280;-5.817728;
48.792969;2.557566;-1.447213;5.142004;2.694401;0.770875;-0.462415;-0.750859;-0.738325;
48.796875;-0.657202;-4.317785;0.463572;-0.303422;-2.408911;-3.010870;-3.848982;-3.975241;
48.800781;-4.886408;-7.029670;-5.916127;-3.714029;-6.031474;-4.270506;-6.778164;-5.988044;
48.804688;-4.085282;-4.354056;-5.260915;-2.232028;-4.416027;-1.182917;-4.024750;-3.285700;
48.808594;3.668919;4.979432;4.448600;5.286408;4.034829;5.257431;5.151850;4.240117;
48.812500;8.107527;9.853684;10.418781;7.921752;9.561605;5.852004;10.176886;7.466340;
48.816406;-1.317659;-0.922879;-0.177768;-4.159472;1.232982;-4.511302;0.729364;-1.855667;
48.820313;-5.550678;-6.048260;-5.826345;-7.653791;-4.349387;-6.136754;-5.008269;-5.380598;
48.824219;0.784605;-0.087149;0.201647;1.256302;-1.209343;2.082906;-1.042954;0.596652;
48.828125;10.954267;9.127602;11.246754;12.507929;6.025346;10.618988;7.168981;9.009370;
48.832031;13.909731;12.150439;14.868701;15.765165;8.628804;11.762124;10.540678;11.721110;
48.835938;0.740460;1.269835;0.508355;2.204628;-0.615526;0.494565;1.048396;1.670943;
48.839844;-6.057020;-2.357834;-5.926231;-5.432994;-2.700886;-5.166335;-2.556256;-3.389422;
48.843750;-0.052540;4.034615;2.310019;-1.492114;4.789958;-2.383529;3.427453;0.108265;
48.847656;6.711334;7.713886;9.719234;3.205037;9.585515;1.237616;7.987929;3.633751;
48.851563;8.140908;6.403327;9.274612;4.772303;8.585055;3.763666;7.707485;4.905987;
48.855469;0.729015;-0.583659;-1.021033;-1.514122;1.038172;-0.478146;1.030578;0.280928;
48.859375;1.089671;3.128252;-0.799191;1.507187;1.944009;0.997450;2.994005;3.060662;
48.863281;6.753897;11.751595;6.981377;8.991633;8.301912;5.982084;9.909366;9.375353;
48.867188;3.087557;8.401842;4.769075;2.863929;6.368194;0.371884;7.191104;4.623507;
48.871094;-1.254143;2.364156;1.034575;-4.596017;3.131362;-6.896020;2.929426;-2.187587;
48.875000;-1.525439;-0.224954;0.517943;-5.289499;2.592516;-7.735781;2.250389;-4.029099;
48.878906;4.978534;6.161199;7.326391;3.965938;8.232780;1.111747;8.103056;2.841193;
48.882813;6.600235;9.307666;8.860464;8.526654;10.081713;6.260799;9.650582;6.375678;
48.886719;-6.075210;-3.366645;-5.571044;-4.215317;-1.268791;-3.100695;-2.229961;-4.374693;
48.890625;-13.592763;-12.063966;-13.542130;-12.729924;-8.728036;-9.797225;-9.846103;-12.387604;
48.894531;-9.219035;-9.339709;-8.400764;-9.276630;-5.827994;-7.353832;-7.040195;-10.463929;
48.898438;3.206820;1.393274;4.198637;3.243229;3.697367;1.964471;2.698581;-0.540826;
48.902344;9.810548;7.299960;9.708456;11.411980;7.549243;7.552327;7.524920;5.784978;
48.906250;-0.920023;-2.116959;-2.853194;1.342086;-2.844356;0.053913;-1.961738;-1.598594;
48.910156;-7.508615;-5.233988;-9.323835;-5.210409;-7.850535;-3.295670;-6.567186;-4.380440;
48.914063;-1.190117;2.767494;-1.668549;0.172077;-2.239202;1.712456;-0.469917;2.218140;
48.917969;9.362593;11.059932;9.765689;9.176798;5.074974;8.357160;7.530915;9.795206;
48.921875;11.948066;11.470159;12.267734;11.764217;6.187471;10.397079;8.638232;11.026356;
48.925781;-0.984203;-0.032911;-2.245680;-0.392362;-3.493678;1.115611;-1.941774;0.956061;
48.929688;-5.937320;-1.516895;-7.779844;-4.143611;-5.306992;-2.322352;-4.271702;-1.705396;
48.933594;2.361733;7.269196;1.144597;4.495025;2.687388;3.865472;3.813702;5.145456;
48.937500;6.867470;8.523170;5.902177;8.382649;5.959021;7.300199;6.919991;7.395647;
48.941406;3.374396;2.394203;2.850845;4.953392;2.963945;5.798749;3.359204;4.083501;
48.945313;-4.743883;-6.031888;-4.716734;-4.178439;-3.151972;-0.295590;-3.479202;-2.273896;
48.949219;-0.531363;-0.887991;0.340606;-0.822662;0.758656;1.872680;0.105892;1.530664;
48.953125;8.308328;8.995956;9.162358;7.979082;7.377270;6.997639;6.907759;8.562024;
48.957031;3.478550;5.040506;3.606375;1.158432;2.429784;0.399817;2.166325;3.361670;
48.960938;-2.148887;-0.035522;-1.483542;-6.636879;-2.110837;-6.418467;-1.969537;-2.100722;
48.964844;-1.924541;0.340188;-1.353544;-5.419348;-1.771111;-5.647713;-0.906587;-1.100612;
48.968750;4.819160;8.129586;4.490367;6.321044;4.088676;5.309157;5.484862;7.685162;
48.972656;8.637776;12.627461;7.628351;13.655738;7.459023;13.559069;8.801804;13.149565;
48.976563;-1.002364;1.744011;-2.917214;1.227361;-1.390742;3.460753;-0.601700;2.958447;
48.980469;-6.309600;-4.919757;-8.193350;-7.460845;-6.589911;-6.875231;-6.266503;-4.851895;
48.984375;-1.003638;-0.774416;-2.617347;-1.954847;-2.879329;-4.944425;-2.342388;-1.678558;
48.988281;7.354919;7.071798;6.344506;8.410254;3.895507;4.541674;4.931347;6.161561;
48.992188;6.185688;6.622987;6.075496;8.153721;4.146084;6.979421;4.620420;6.389249;
